step 4911 | train_loss: 3.497363 | grad_norm: 0.2915 | lr: 5.3333e-04 | tok/s: 353895
step 4912 | train_loss: 3.455886 | grad_norm: 0.2796 | lr: 5.3330e-04 | tok/s: 354488
step 4913 | train_loss: 3.493690 | grad_norm: 0.2469 | lr: 5.3327e-04 | tok/s: 354352
step 4914 | train_loss: 3.492942 | grad_norm: 0.2838 | lr: 5.3324e-04 | tok/s: 354365
step 4915 | train_loss: 3.525440 | grad_norm: 0.2716 | lr: 5.3321e-04 | tok/s: 354395
step 4916 | train_loss: 3.478567 | grad_norm: 0.2828 | lr: 5.3318e-04 | tok/s: 354063
step 4917 | train_loss: 3.502540 | grad_norm: 0.2658 | lr: 5.3315e-04 | tok/s: 353862
step 4918 | train_loss: 3.526303 | grad_norm: 0.2834 | lr: 5.3312e-04 | tok/s: 354465
step 4919 | train_loss: 3.550751 | grad_norm: 0.3066 | lr: 5.3309e-04 | tok/s: 354408
step 4920 | train_loss: 3.507901 | grad_norm: 0.2776 | lr: 5.3306e-04 | tok/s: 354449
step 4921 | train_loss: 3.549369 | grad_norm: 0.2707 | lr: 5.3303e-04 | tok/s: 354503
step 4922 | train_loss: 3.490227 | grad_norm: 0.2670 | lr: 5.3300e-04 | tok/s: 354450
step 4923 | train_loss: 3.462277 | grad_norm: 0.2489 | lr: 5.3297e-04 | tok/s: 353948
step 4924 | train_loss: 3.449781 | grad_norm: 0.2535 | lr: 5.3294e-04 | tok/s: 354458
step 4925 | train_loss: 3.436892 | grad_norm: 0.2741 | lr: 5.3291e-04 | tok/s: 354543
step 4926 | train_loss: 3.434893 | grad_norm: 0.2411 | lr: 5.3288e-04 | tok/s: 354768
step 4927 | train_loss: 3.425990 | grad_norm: 0.2704 | lr: 5.3285e-04 | tok/s: 354831
step 4928 | train_loss: 3.429778 | grad_norm: 0.2453 | lr: 5.3282e-04 | tok/s: 354572
step 4929 | train_loss: 3.456545 | grad_norm: 0.2703 | lr: 5.3278e-04 | tok/s: 354148
step 4930 | train_loss: 3.434512 | grad_norm: 0.2557 | lr: 5.3275e-04 | tok/s: 354698
step 4931 | train_loss: 3.448511 | grad_norm: 0.2618 | lr: 5.3272e-04 | tok/s: 354693
step 4932 | train_loss: 3.445884 | grad_norm: 0.2574 | lr: 5.3269e-04 | tok/s: 354823
step 4933 | train_loss: 3.370004 | grad_norm: 0.2492 | lr: 5.3266e-04 | tok/s: 354618
step 4934 | train_loss: 3.410405 | grad_norm: 0.2430 | lr: 5.3263e-04 | tok/s: 354541
step 4935 | train_loss: 3.464512 | grad_norm: 0.2375 | lr: 5.3260e-04 | tok/s: 354071
step 4936 | train_loss: 3.260962 | grad_norm: 0.2557 | lr: 5.3257e-04 | tok/s: 354483
step 4937 | train_loss: 3.293845 | grad_norm: 0.2548 | lr: 5.3254e-04 | tok/s: 354741
step 4938 | train_loss: 3.291001 | grad_norm: 0.2409 | lr: 5.3251e-04 | tok/s: 354537
step 4939 | train_loss: 3.333929 | grad_norm: 0.2686 | lr: 5.3248e-04 | tok/s: 354570
step 4940 | train_loss: 3.291903 | grad_norm: 0.2810 | lr: 5.3245e-04 | tok/s: 354160
step 4941 | train_loss: 3.292919 | grad_norm: 0.2774 | lr: 5.3242e-04 | tok/s: 353730
step 4942 | train_loss: 3.280150 | grad_norm: 0.2638 | lr: 5.3239e-04 | tok/s: 354309
step 4943 | train_loss: 3.232289 | grad_norm: 0.2767 | lr: 5.3236e-04 | tok/s: 354432
step 4944 | train_loss: 3.283838 | grad_norm: 0.2792 | lr: 5.3233e-04 | tok/s: 354471
step 4945 | train_loss: 3.309729 | grad_norm: 0.2710 | lr: 5.3230e-04 | tok/s: 354657
step 4946 | train_loss: 3.252478 | grad_norm: 0.2585 | lr: 5.3227e-04 | tok/s: 354610
step 4947 | train_loss: 3.382629 | grad_norm: 0.2706 | lr: 5.3223e-04 | tok/s: 353816
step 4948 | train_loss: 3.517191 | grad_norm: 0.2665 | lr: 5.3220e-04 | tok/s: 354410
step 4949 | train_loss: 3.493495 | grad_norm: 0.2871 | lr: 5.3217e-04 | tok/s: 354582
step 4950 | train_loss: 3.511150 | grad_norm: 0.2578 | lr: 5.3214e-04 | tok/s: 354441
step 4951 | train_loss: 3.439977 | grad_norm: 0.2549 | lr: 5.3211e-04 | tok/s: 354680
step 4952 | train_loss: 3.481229 | grad_norm: 0.2903 | lr: 5.3208e-04 | tok/s: 354534
step 4953 | train_loss: 3.501447 | grad_norm: 0.2696 | lr: 5.3205e-04 | tok/s: 354036
step 4954 | train_loss: 3.564574 | grad_norm: 0.2984 | lr: 5.3202e-04 | tok/s: 354437
step 4955 | train_loss: 3.517674 | grad_norm: 0.2754 | lr: 5.3199e-04 | tok/s: 354575
step 4956 | train_loss: 3.511736 | grad_norm: 0.2800 | lr: 5.3196e-04 | tok/s: 325111
step 4957 | train_loss: 3.577658 | grad_norm: 0.2784 | lr: 5.3193e-04 | tok/s: 356292
step 4958 | train_loss: 3.485492 | grad_norm: 0.2965 | lr: 5.3190e-04 | tok/s: 356194
step 4959 | train_loss: 3.563152 | grad_norm: 0.3181 | lr: 5.3187e-04 | tok/s: 355815
step 4960 | train_loss: 3.535145 | grad_norm: 0.3046 | lr: 5.3184e-04 | tok/s: 356123
step 4961 | train_loss: 3.503980 | grad_norm: 0.2959 | lr: 5.3181e-04 | tok/s: 356484
step 4962 | train_loss: 3.541133 | grad_norm: 0.2869 | lr: 5.3177e-04 | tok/s: 356197
step 4963 | train_loss: 3.500682 | grad_norm: 0.2886 | lr: 5.3174e-04 | tok/s: 356170
step 4964 | train_loss: 3.518071 | grad_norm: 0.2605 | lr: 5.3171e-04 | tok/s: 356251
step 4965 | train_loss: 3.478362 | grad_norm: 0.2719 | lr: 5.3168e-04 | tok/s: 355726
step 4966 | train_loss: 3.537438 | grad_norm: 0.2473 | lr: 5.3165e-04 | tok/s: 356266
step 4967 | train_loss: 3.541234 | grad_norm: 0.2701 | lr: 5.3162e-04 | tok/s: 356221
step 4968 | train_loss: 3.434699 | grad_norm: 0.3192 | lr: 5.3159e-04 | tok/s: 356170
step 4969 | train_loss: 3.496360 | grad_norm: 0.2843 | lr: 5.3156e-04 | tok/s: 356116
step 4970 | train_loss: 3.553376 | grad_norm: 0.2526 | lr: 5.3153e-04 | tok/s: 356183
step 4971 | train_loss: 3.431547 | grad_norm: 0.2779 | lr: 5.3150e-04 | tok/s: 355625
step 4972 | train_loss: 3.419477 | grad_norm: 0.2516 | lr: 5.3147e-04 | tok/s: 355794
step 4973 | train_loss: 3.457863 | grad_norm: 0.2625 | lr: 5.3144e-04 | tok/s: 356119
step 4974 | train_loss: 3.447496 | grad_norm: 0.2506 | lr: 5.3141e-04 | tok/s: 356170
step 4975 | train_loss: 3.444875 | grad_norm: 0.2396 | lr: 5.3138e-04 | tok/s: 356112
step 4976 | train_loss: 3.433239 | grad_norm: 0.2468 | lr: 5.3134e-04 | tok/s: 355965
step 4977 | train_loss: 3.393865 | grad_norm: 0.2540 | lr: 5.3131e-04 | tok/s: 355704
step 4978 | train_loss: 3.470818 | grad_norm: 0.2509 | lr: 5.3128e-04 | tok/s: 355825
step 4979 | train_loss: 3.442706 | grad_norm: 0.2477 | lr: 5.3125e-04 | tok/s: 354315
step 4980 | train_loss: 3.507647 | grad_norm: 0.2589 | lr: 5.3122e-04 | tok/s: 354738
step 4981 | train_loss: 3.433200 | grad_norm: 0.2505 | lr: 5.3119e-04 | tok/s: 354267
step 4982 | train_loss: 3.296544 | grad_norm: 0.2452 | lr: 5.3116e-04 | tok/s: 354265
step 4983 | train_loss: 3.256583 | grad_norm: 0.2544 | lr: 5.3113e-04 | tok/s: 353737
step 4984 | train_loss: 3.252600 | grad_norm: 0.2527 | lr: 5.3110e-04 | tok/s: 353962
step 4985 | train_loss: 3.239110 | grad_norm: 0.2773 | lr: 5.3107e-04 | tok/s: 354378
step 4986 | train_loss: 3.206984 | grad_norm: 0.2704 | lr: 5.3104e-04 | tok/s: 354304
step 4987 | train_loss: 3.198446 | grad_norm: 0.2916 | lr: 5.3101e-04 | tok/s: 354343
step 4988 | train_loss: 3.280403 | grad_norm: 0.2632 | lr: 5.3097e-04 | tok/s: 354541
step 4989 | train_loss: 3.230446 | grad_norm: 0.2965 | lr: 5.3094e-04 | tok/s: 354061
step 4990 | train_loss: 3.295086 | grad_norm: 0.2707 | lr: 5.3091e-04 | tok/s: 353541
step 4991 | train_loss: 3.202970 | grad_norm: 0.3045 | lr: 5.3088e-04 | tok/s: 357028
step 4992 | train_loss: 3.290348 | grad_norm: 0.2507 | lr: 5.3085e-04 | tok/s: 357587
step 4993 | train_loss: 3.343176 | grad_norm: 0.2674 | lr: 5.3082e-04 | tok/s: 357753
step 4994 | train_loss: 3.521243 | grad_norm: 0.2903 | lr: 5.3079e-04 | tok/s: 357700
step 4995 | train_loss: 3.532805 | grad_norm: 0.3202 | lr: 5.3076e-04 | tok/s: 357619
step 4996 | train_loss: 3.505143 | grad_norm: 0.2831 | lr: 5.3073e-04 | tok/s: 357438
step 4997 | train_loss: 3.493611 | grad_norm: 0.2884 | lr: 5.3070e-04 | tok/s: 357545
step 4998 | train_loss: 3.506030 | grad_norm: 0.2820 | lr: 5.3067e-04 | tok/s: 357529
step 4999 | train_loss: 3.505004 | grad_norm: 0.2878 | lr: 5.3063e-04 | tok/s: 357112
step 5000 | val_loss: 3.4824 | perplexity: 32.0410 | train_loss: 3.545774 | grad_norm: 0.3047 | lr: 5.3060e-04 | tok/s: 153507
step 5001 | train_loss: 3.532070 | grad_norm: 0.2671 | lr: 5.3057e-04 | tok/s: 369016
step 5002 | train_loss: 3.498884 | grad_norm: 0.2704 | lr: 5.3054e-04 | tok/s: 369104
step 5003 | train_loss: 3.439339 | grad_norm: 0.2757 | lr: 5.3051e-04 | tok/s: 369122
step 5004 | train_loss: 3.533738 | grad_norm: 0.2932 | lr: 5.3048e-04 | tok/s: 366650
step 5005 | train_loss: 3.513964 | grad_norm: 0.2545 | lr: 5.3045e-04 | tok/s: 359273
step 5006 | train_loss: 3.488247 | grad_norm: 0.2681 | lr: 5.3042e-04 | tok/s: 357302
step 5007 | train_loss: 3.486014 | grad_norm: 0.2458 | lr: 5.3039e-04 | tok/s: 362036
step 5008 | train_loss: 3.534741 | grad_norm: 0.2763 | lr: 5.3036e-04 | tok/s: 322418
step 5009 | train_loss: 3.545445 | grad_norm: 0.2758 | lr: 5.3033e-04 | tok/s: 308381
step 5010 | train_loss: 3.497469 | grad_norm: 0.2612 | lr: 5.3029e-04 | tok/s: 308882
step 5011 | train_loss: 3.551068 | grad_norm: 0.2932 | lr: 5.3026e-04 | tok/s: 309196
step 5012 | train_loss: 3.543182 | grad_norm: 0.2950 | lr: 5.3023e-04 | tok/s: 308851
step 5013 | train_loss: 3.472283 | grad_norm: 0.2582 | lr: 5.3020e-04 | tok/s: 311276
step 5014 | train_loss: 3.480874 | grad_norm: 0.3039 | lr: 5.3017e-04 | tok/s: 313605
step 5015 | train_loss: 3.520547 | grad_norm: 0.3083 | lr: 5.3014e-04 | tok/s: 327534
step 5016 | train_loss: 3.502814 | grad_norm: 0.2801 | lr: 5.3011e-04 | tok/s: 338650
step 5017 | train_loss: 3.410133 | grad_norm: 0.2828 | lr: 5.3008e-04 | tok/s: 341868
step 5018 | train_loss: 3.394962 | grad_norm: 0.2524 | lr: 5.3005e-04 | tok/s: 346339
step 5019 | train_loss: 3.469134 | grad_norm: 0.4973 | lr: 5.3002e-04 | tok/s: 348440
step 5020 | train_loss: 3.448765 | grad_norm: 0.3277 | lr: 5.2998e-04 | tok/s: 352586
step 5021 | train_loss: 3.475148 | grad_norm: 0.3009 | lr: 5.2995e-04 | tok/s: 360160
step 5022 | train_loss: 3.405105 | grad_norm: 0.2885 | lr: 5.2992e-04 | tok/s: 361549
step 5023 | train_loss: 3.413321 | grad_norm: 0.2900 | lr: 5.2989e-04 | tok/s: 360953
step 5024 | train_loss: 3.420158 | grad_norm: 0.2689 | lr: 5.2986e-04 | tok/s: 360857
step 5025 | train_loss: 3.513561 | grad_norm: 0.2874 | lr: 5.2983e-04 | tok/s: 361145
step 5026 | train_loss: 3.441974 | grad_norm: 0.2647 | lr: 5.2980e-04 | tok/s: 361159
step 5027 | train_loss: 3.410674 | grad_norm: 0.2846 | lr: 5.2977e-04 | tok/s: 361093
step 5028 | train_loss: 3.366863 | grad_norm: 0.2442 | lr: 5.2974e-04 | tok/s: 361030
step 5029 | train_loss: 3.239878 | grad_norm: 0.2910 | lr: 5.2970e-04 | tok/s: 360798
step 5030 | train_loss: 3.195441 | grad_norm: 0.2926 | lr: 5.2967e-04 | tok/s: 360534
step 5031 | train_loss: 3.244565 | grad_norm: 0.2928 | lr: 5.2964e-04 | tok/s: 361046
step 5032 | train_loss: 3.199602 | grad_norm: 0.2814 | lr: 5.2961e-04 | tok/s: 360886
step 5033 | train_loss: 3.181226 | grad_norm: 0.3085 | lr: 5.2958e-04 | tok/s: 360867
step 5034 | train_loss: 3.247036 | grad_norm: 0.2553 | lr: 5.2955e-04 | tok/s: 360683
step 5035 | train_loss: 3.238036 | grad_norm: 0.2774 | lr: 5.2952e-04 | tok/s: 360565
step 5036 | train_loss: 3.238594 | grad_norm: 0.2760 | lr: 5.2949e-04 | tok/s: 360238
step 5037 | train_loss: 3.252923 | grad_norm: 0.2685 | lr: 5.2946e-04 | tok/s: 360665
step 5038 | train_loss: 3.222651 | grad_norm: 0.2522 | lr: 5.2942e-04 | tok/s: 360584
step 5039 | train_loss: 3.259772 | grad_norm: 0.2685 | lr: 5.2939e-04 | tok/s: 358934
step 5040 | train_loss: 3.419027 | grad_norm: 0.2734 | lr: 5.2936e-04 | tok/s: 360509
step 5041 | train_loss: 3.556479 | grad_norm: 0.2874 | lr: 5.2933e-04 | tok/s: 360399
step 5042 | train_loss: 3.518232 | grad_norm: 0.2765 | lr: 5.2930e-04 | tok/s: 359983
step 5043 | train_loss: 3.541429 | grad_norm: 0.2871 | lr: 5.2927e-04 | tok/s: 358529
step 5044 | train_loss: 3.537373 | grad_norm: 0.2724 | lr: 5.2924e-04 | tok/s: 360258
step 5045 | train_loss: 3.537847 | grad_norm: 0.2901 | lr: 5.2921e-04 | tok/s: 360162
step 5046 | train_loss: 3.468433 | grad_norm: 0.2584 | lr: 5.2917e-04 | tok/s: 359792
step 5047 | train_loss: 3.435501 | grad_norm: 0.2867 | lr: 5.2914e-04 | tok/s: 357873
step 5048 | train_loss: 3.493635 | grad_norm: 0.2875 | lr: 5.2911e-04 | tok/s: 353803
step 5049 | train_loss: 3.502048 | grad_norm: 0.2739 | lr: 5.2908e-04 | tok/s: 353668
step 5050 | train_loss: 3.491701 | grad_norm: 0.2993 | lr: 5.2905e-04 | tok/s: 355947
step 5051 | train_loss: 3.461770 | grad_norm: 0.2717 | lr: 5.2902e-04 | tok/s: 357654
step 5052 | train_loss: 3.519863 | grad_norm: 0.2791 | lr: 5.2899e-04 | tok/s: 357662
step 5053 | train_loss: 3.477453 | grad_norm: 0.2800 | lr: 5.2896e-04 | tok/s: 349724
step 5054 | train_loss: 3.501632 | grad_norm: 0.2747 | lr: 5.2893e-04 | tok/s: 348674
step 5055 | train_loss: 3.483313 | grad_norm: 0.2549 | lr: 5.2889e-04 | tok/s: 353810
step 5056 | train_loss: 3.486682 | grad_norm: 0.2869 | lr: 5.2886e-04 | tok/s: 316472
step 5057 | train_loss: 3.520009 | grad_norm: 0.2751 | lr: 5.2883e-04 | tok/s: 307793
step 5058 | train_loss: 3.517663 | grad_norm: 0.2974 | lr: 5.2880e-04 | tok/s: 308391
step 5059 | train_loss: 3.508828 | grad_norm: 0.2898 | lr: 5.2877e-04 | tok/s: 308175
step 5060 | train_loss: 3.458311 | grad_norm: 0.2770 | lr: 5.2874e-04 | tok/s: 308346
step 5061 | train_loss: 3.537032 | grad_norm: 0.3127 | lr: 5.2871e-04 | tok/s: 312757
step 5062 | train_loss: 3.501562 | grad_norm: 0.2882 | lr: 5.2868e-04 | tok/s: 323562
step 5063 | train_loss: 3.468242 | grad_norm: 0.2649 | lr: 5.2864e-04 | tok/s: 336704
step 5064 | train_loss: 3.386920 | grad_norm: 0.2828 | lr: 5.2861e-04 | tok/s: 348725
step 5065 | train_loss: 3.408226 | grad_norm: 0.2803 | lr: 5.2858e-04 | tok/s: 358724
step 5066 | train_loss: 3.447320 | grad_norm: 0.2591 | lr: 5.2855e-04 | tok/s: 365315
step 5067 | train_loss: 3.458461 | grad_norm: 0.2823 | lr: 5.2852e-04 | tok/s: 368732
step 5068 | train_loss: 3.440747 | grad_norm: 0.2555 | lr: 5.2849e-04 | tok/s: 368982
step 5069 | train_loss: 3.451770 | grad_norm: 0.2568 | lr: 5.2846e-04 | tok/s: 368967
step 5070 | train_loss: 3.453541 | grad_norm: 0.2596 | lr: 5.2842e-04 | tok/s: 368964
step 5071 | train_loss: 3.451149 | grad_norm: 0.4070 | lr: 5.2839e-04 | tok/s: 368555
step 5072 | train_loss: 3.417095 | grad_norm: 0.2550 | lr: 5.2836e-04 | tok/s: 368372
step 5073 | train_loss: 3.390910 | grad_norm: 0.2453 | lr: 5.2833e-04 | tok/s: 368572
step 5074 | train_loss: 3.448164 | grad_norm: 0.2514 | lr: 5.2830e-04 | tok/s: 368499
step 5075 | train_loss: 3.240378 | grad_norm: 0.2754 | lr: 5.2827e-04 | tok/s: 368637
step 5076 | train_loss: 3.156105 | grad_norm: 0.2890 | lr: 5.2824e-04 | tok/s: 368317
step 5077 | train_loss: 3.209314 | grad_norm: 0.3074 | lr: 5.2821e-04 | tok/s: 367932
step 5078 | train_loss: 3.218895 | grad_norm: 0.2797 | lr: 5.2817e-04 | tok/s: 367221
step 5079 | train_loss: 3.239329 | grad_norm: 0.3142 | lr: 5.2814e-04 | tok/s: 367759
step 5080 | train_loss: 3.196031 | grad_norm: 0.2771 | lr: 5.2811e-04 | tok/s: 365302
step 5081 | train_loss: 3.228709 | grad_norm: 0.2770 | lr: 5.2808e-04 | tok/s: 356275
step 5082 | train_loss: 3.199156 | grad_norm: 0.2565 | lr: 5.2805e-04 | tok/s: 353411
step 5083 | train_loss: 3.253617 | grad_norm: 0.2551 | lr: 5.2802e-04 | tok/s: 339892
step 5084 | train_loss: 3.260887 | grad_norm: 0.2714 | lr: 5.2799e-04 | tok/s: 223490
step 5085 | train_loss: 3.253930 | grad_norm: 0.2437 | lr: 5.2795e-04 | tok/s: 252520
step 5086 | train_loss: 3.390251 | grad_norm: 0.2532 | lr: 5.2792e-04 | tok/s: 286561
step 5087 | train_loss: 3.478355 | grad_norm: 0.2487 | lr: 5.2789e-04 | tok/s: 312101
step 5088 | train_loss: 3.505459 | grad_norm: 0.2481 | lr: 5.2786e-04 | tok/s: 332664
step 5089 | train_loss: 3.525611 | grad_norm: 0.2558 | lr: 5.2783e-04 | tok/s: 349155
step 5090 | train_loss: 3.515563 | grad_norm: 0.2659 | lr: 5.2780e-04 | tok/s: 361071
step 5091 | train_loss: 3.526919 | grad_norm: 0.2639 | lr: 5.2777e-04 | tok/s: 368689
step 5092 | train_loss: 3.504603 | grad_norm: 0.2791 | lr: 5.2773e-04 | tok/s: 370081
step 5093 | train_loss: 3.488612 | grad_norm: 0.2529 | lr: 5.2770e-04 | tok/s: 370146
step 5094 | train_loss: 3.511608 | grad_norm: 0.2731 | lr: 5.2767e-04 | tok/s: 369764
step 5095 | train_loss: 3.466424 | grad_norm: 0.2867 | lr: 5.2764e-04 | tok/s: 367533
step 5096 | train_loss: 3.511209 | grad_norm: 0.2882 | lr: 5.2761e-04 | tok/s: 369564
step 5097 | train_loss: 3.553403 | grad_norm: 0.2616 | lr: 5.2758e-04 | tok/s: 369504
step 5098 | train_loss: 3.508639 | grad_norm: 0.2861 | lr: 5.2754e-04 | tok/s: 369685
step 5099 | train_loss: 3.551551 | grad_norm: 0.2720 | lr: 5.2751e-04 | tok/s: 369446
step 5100 | train_loss: 3.478200 | grad_norm: 0.2421 | lr: 5.2748e-04 | tok/s: 369309
step 5101 | train_loss: 3.501017 | grad_norm: 0.2780 | lr: 5.2745e-04 | tok/s: 368943
step 5102 | train_loss: 3.530033 | grad_norm: 0.2675 | lr: 5.2742e-04 | tok/s: 369088
step 5103 | train_loss: 3.511016 | grad_norm: 0.2824 | lr: 5.2739e-04 | tok/s: 369397
step 5104 | train_loss: 3.499271 | grad_norm: 0.2554 | lr: 5.2736e-04 | tok/s: 366833
step 5105 | train_loss: 3.500911 | grad_norm: 0.2616 | lr: 5.2732e-04 | tok/s: 362287
step 5106 | train_loss: 3.545789 | grad_norm: 0.3087 | lr: 5.2729e-04 | tok/s: 361601
step 5107 | train_loss: 3.568728 | grad_norm: 0.2881 | lr: 5.2726e-04 | tok/s: 320758
step 5108 | train_loss: 3.465445 | grad_norm: 0.2873 | lr: 5.2723e-04 | tok/s: 310934
step 5109 | train_loss: 3.526963 | grad_norm: 0.2813 | lr: 5.2720e-04 | tok/s: 311652
step 5110 | train_loss: 3.439075 | grad_norm: 0.2483 | lr: 5.2717e-04 | tok/s: 311832
step 5111 | train_loss: 3.521566 | grad_norm: 0.2956 | lr: 5.2714e-04 | tok/s: 312242
step 5112 | train_loss: 3.427796 | grad_norm: 0.2766 | lr: 5.2710e-04 | tok/s: 311930
step 5113 | train_loss: 3.420997 | grad_norm: 0.2577 | lr: 5.2707e-04 | tok/s: 314456
step 5114 | train_loss: 3.442602 | grad_norm: 0.2989 | lr: 5.2704e-04 | tok/s: 326608
step 5115 | train_loss: 3.471168 | grad_norm: 0.2639 | lr: 5.2701e-04 | tok/s: 340074
step 5116 | train_loss: 3.437143 | grad_norm: 0.2678 | lr: 5.2698e-04 | tok/s: 348379
step 5117 | train_loss: 3.383715 | grad_norm: 0.2668 | lr: 5.2695e-04 | tok/s: 356129
step 5118 | train_loss: 3.450119 | grad_norm: 0.2547 | lr: 5.2691e-04 | tok/s: 359159
step 5119 | train_loss: 3.421401 | grad_norm: 0.2544 | lr: 5.2688e-04 | tok/s: 361961
step 5120 | train_loss: 3.433828 | grad_norm: 0.2577 | lr: 5.2685e-04 | tok/s: 365222
step 5121 | train_loss: 3.358474 | grad_norm: 0.2768 | lr: 5.2682e-04 | tok/s: 365992
step 5122 | train_loss: 3.306519 | grad_norm: 0.2802 | lr: 5.2679e-04 | tok/s: 365774
step 5123 | train_loss: 3.312226 | grad_norm: 0.2876 | lr: 5.2676e-04 | tok/s: 365657
step 5124 | train_loss: 3.216326 | grad_norm: 0.2936 | lr: 5.2672e-04 | tok/s: 365336
step 5125 | train_loss: 3.166994 | grad_norm: 0.2560 | lr: 5.2669e-04 | tok/s: 365213
step 5126 | train_loss: 3.223033 | grad_norm: 0.2463 | lr: 5.2666e-04 | tok/s: 365344
step 5127 | train_loss: 3.230190 | grad_norm: 0.2499 | lr: 5.2663e-04 | tok/s: 363434
step 5128 | train_loss: 3.168297 | grad_norm: 0.2700 | lr: 5.2660e-04 | tok/s: 365176
step 5129 | train_loss: 3.227457 | grad_norm: 0.2655 | lr: 5.2657e-04 | tok/s: 365140
step 5130 | train_loss: 3.223119 | grad_norm: 0.2583 | lr: 5.2653e-04 | tok/s: 364945
step 5131 | train_loss: 3.213676 | grad_norm: 0.2402 | lr: 5.2650e-04 | tok/s: 364757
step 5132 | train_loss: 3.226118 | grad_norm: 0.2666 | lr: 5.2647e-04 | tok/s: 364915
step 5133 | train_loss: 3.422744 | grad_norm: 0.2557 | lr: 5.2644e-04 | tok/s: 364807
step 5134 | train_loss: 3.447985 | grad_norm: 0.2581 | lr: 5.2641e-04 | tok/s: 364197
step 5135 | train_loss: 3.574480 | grad_norm: 0.2599 | lr: 5.2638e-04 | tok/s: 359038
step 5136 | train_loss: 3.502101 | grad_norm: 0.2641 | lr: 5.2634e-04 | tok/s: 359983
step 5137 | train_loss: 3.450279 | grad_norm: 0.2663 | lr: 5.2631e-04 | tok/s: 358695
step 5138 | train_loss: 3.495029 | grad_norm: 0.2734 | lr: 5.2628e-04 | tok/s: 349542
step 5139 | train_loss: 3.503229 | grad_norm: 0.2555 | lr: 5.2625e-04 | tok/s: 342917
step 5140 | train_loss: 3.503508 | grad_norm: 0.2894 | lr: 5.2622e-04 | tok/s: 340635
step 5141 | train_loss: 3.502716 | grad_norm: 0.2673 | lr: 5.2619e-04 | tok/s: 338392
step 5142 | train_loss: 3.512041 | grad_norm: 0.2846 | lr: 5.2615e-04 | tok/s: 338107
step 5143 | train_loss: 3.473369 | grad_norm: 0.2912 | lr: 5.2612e-04 | tok/s: 337826
step 5144 | train_loss: 3.493232 | grad_norm: 0.2874 | lr: 5.2609e-04 | tok/s: 338783
step 5145 | train_loss: 3.507597 | grad_norm: 0.2584 | lr: 5.2606e-04 | tok/s: 338921
step 5146 | train_loss: 3.508375 | grad_norm: 0.2446 | lr: 5.2603e-04 | tok/s: 313515
step 5147 | train_loss: 3.513762 | grad_norm: 0.2621 | lr: 5.2599e-04 | tok/s: 342017
step 5148 | train_loss: 3.477657 | grad_norm: 0.2504 | lr: 5.2596e-04 | tok/s: 341684
step 5149 | train_loss: 3.511590 | grad_norm: 0.2842 | lr: 5.2593e-04 | tok/s: 341383
step 5150 | train_loss: 3.471426 | grad_norm: 0.2677 | lr: 5.2590e-04 | tok/s: 342008
step 5151 | train_loss: 3.455909 | grad_norm: 0.2682 | lr: 5.2587e-04 | tok/s: 342230
step 5152 | train_loss: 3.507324 | grad_norm: 0.2674 | lr: 5.2584e-04 | tok/s: 342208
step 5153 | train_loss: 3.509973 | grad_norm: 0.2628 | lr: 5.2580e-04 | tok/s: 342086
step 5154 | train_loss: 3.490792 | grad_norm: 0.2818 | lr: 5.2577e-04 | tok/s: 343527
step 5155 | train_loss: 3.513692 | grad_norm: 0.2965 | lr: 5.2574e-04 | tok/s: 344348
step 5156 | train_loss: 3.449550 | grad_norm: 0.2625 | lr: 5.2571e-04 | tok/s: 344614
step 5157 | train_loss: 3.453692 | grad_norm: 0.2737 | lr: 5.2568e-04 | tok/s: 345581
step 5158 | train_loss: 3.445854 | grad_norm: 0.2609 | lr: 5.2564e-04 | tok/s: 346956
step 5159 | train_loss: 3.423072 | grad_norm: 0.2880 | lr: 5.2561e-04 | tok/s: 347055
step 5160 | train_loss: 3.445034 | grad_norm: 0.2573 | lr: 5.2558e-04 | tok/s: 347218
step 5161 | train_loss: 3.399413 | grad_norm: 0.2791 | lr: 5.2555e-04 | tok/s: 348786
step 5162 | train_loss: 3.417156 | grad_norm: 0.2549 | lr: 5.2552e-04 | tok/s: 351754
step 5163 | train_loss: 3.423279 | grad_norm: 0.2627 | lr: 5.2549e-04 | tok/s: 358254
step 5164 | train_loss: 3.436818 | grad_norm: 0.2722 | lr: 5.2545e-04 | tok/s: 359206
step 5165 | train_loss: 3.453568 | grad_norm: 0.2589 | lr: 5.2542e-04 | tok/s: 359422
step 5166 | train_loss: 3.431327 | grad_norm: 0.2608 | lr: 5.2539e-04 | tok/s: 358637
step 5167 | train_loss: 3.336393 | grad_norm: 0.2825 | lr: 5.2536e-04 | tok/s: 358781
step 5168 | train_loss: 3.208403 | grad_norm: 0.2946 | lr: 5.2533e-04 | tok/s: 358982
step 5169 | train_loss: 3.210669 | grad_norm: 0.2527 | lr: 5.2529e-04 | tok/s: 357286
step 5170 | train_loss: 3.242438 | grad_norm: 0.2597 | lr: 5.2526e-04 | tok/s: 358825
step 5171 | train_loss: 3.240362 | grad_norm: 0.2718 | lr: 5.2523e-04 | tok/s: 358905
step 5172 | train_loss: 3.224004 | grad_norm: 0.2481 | lr: 5.2520e-04 | tok/s: 358683
step 5173 | train_loss: 3.182943 | grad_norm: 0.2567 | lr: 5.2517e-04 | tok/s: 356872
